,Unnamed: 0,ALT_NORMAL,ALTGEOM,AR_LIVRE,GRAVIDADE,INSTITUICA,LATITUDE,LONGITUDE,X,Y,__X,__Y,_x,_y,distance_to_main_line,Path_Distance
12,4369,921.997838021991,924.200486615394,18.4970311109425,978676.74,PETROBRAS,-24.8263,-51.0236,5300865.03896259,7249905.5932723,5300865.03896259,7249905.5932723,5300865.03896259,7249905.5932723,20442.37785973295,64380.70705879417
13,4508,824.549008670344,826.818306069241,13.5161324133799,978698.63,PETROBRAS,-24.7799,-50.9673,5306669.31754264,7254924.71544688,5306669.31754264,7254924.71544688,5306669.31754264,7254924.71544688,21583.662579245887,72054.11811504446
14,33387,958.46,0.0,0.0,978670.04,PETROBRAS,-24.7749,-50.9234,5311120.2530062,7255379.88846075,5311120.2530062,7255379.88846075,5311120.2530062,7255379.88846075,24667.162188530518,76528.26708142208
15,9262,931.90303413649,934.269323895543,24.8963369695461,978674.19,ANP,-24.74051114,-50.89341235,5314238.78263278,7259124.20922462,5314238.78263278,7259124.20922462,5314238.78263278,7259124.20922462,24598.635877926074,81401.16816954258
16,9261,926.250038733717,928.595727113602,25.1787852665633,978675.69,ANP,-24.73284105,-50.89639238,5313956.66881794,7259981.46964432,5313956.66881794,7259981.46964432,5313956.66881794,7259981.46964432,23826.587561735614,82303.65563854609
17,34258,891.36,0.0,0.0,978682.19,ANP,-24.73,-50.9,5313598.91794984,7260304.7370612,5313598.91794984,7260304.7370612,5313598.91794984,7260304.7370612,23344.58445560362,82785.82522120564
18,9260,887.995068748103,890.319848123672,20.3456128792736,978681.87,ANP,-24.72136105,-50.89905228,5313716.4521544,7261260.41038383,5313716.4521544,7261260.41038383,5313716.4521544,7261260.41038383,22811.95832841743,83748.69893505824
19,9259,869.041351218457,871.35574585292,18.6793739669556,978685.72,ANP,-24.71654103,-50.89873226,5313760.91576248,7261794.09708943,5313760.91576248,7261794.09708943,5313760.91576248,7261794.09708943,22498.441783724727,84284.23465952321
20,9258,898.668302252015,900.98241157641,21.8226031123363,978679.48,ANP,-24.71298096,-50.89744232,5313900.33352259,7262185.86563032,5313900.33352259,7262185.86563032,5313900.33352259,7262185.86563032,22349.374384327195,84700.07104737907
21,9353,925.685331629418,927.989132140592,24.4697994896346,978673.53,ANP,-24.70914094,-50.89726226,5313928.18417572,7262611.21534375,5313928.18417572,7262611.21534375,5313928.18417572,7262611.21534375,22093.739933518584,85126.33157521929
22,9257,918.269313425298,920.572819397708,23.4423767255543,978674.54,ANP,-24.70549099,-50.89302221,5314366.28019744,7263006.18668784,5314366.28019744,7263006.18668784,5314366.28019744,7263006.18668784,22169.381052609246,85716.18790255551
23,9256,887.01534441723,889.318541092061,20.5432281104038,978681.02,ANP,-24.70167101,-50.89095216,5314585.29621822,7263424.97963374,5314585.29621822,7263424.97963374,5314585.29621822,7263424.97963374,22063.169049665295,86188.79296906886
24,9255,920.202370773147,922.495259541203,24.1202130787049,978674.1,ANP,-24.69788095,-50.89019217,5314671.71020361,7263843.45987354,5314671.71020361,7263843.45987354,5314671.71020361,7263843.45987354,21856.473037901684,86616.10209367801
